(11, 14, 25, 0.3260729946548154, 0.10055717082324594),
(11, 15, 26, 'nan', 'nan'),
(11, 16, 27, 0.857142857142857, 0.24749903775898735),
(11, 17, 28, 0.5893038698142001, 0.2946519349071001),
(11, 18, 29, 'nan', 'nan'), (11, 19, 30, 'nan', 'nan'),
(11, 20, 31, 'nan', 'nan'), (11, 21, 32, 'nan', 'nan'),
(11, 22, 33, 'nan', 'nan'), (11, 23, 34, 'nan', 'nan'),
(11, 24, 35, 'nan', 'nan'), (11, 25, 36, 'nan', 'nan'),
(12, 9, 21, 'nan', 'nan'),
(12, 10, 22, 0.5473636822862439, 0.21504270831842806),
(12, 11, 23, 'nan', 'nan'),
(12, 12, 24, 0.5398920039372845, 0.1460447003712855),
(12, 13, 25, 0.7245515160529614, 0.20928902530297594),
(12, 14, 26, 0.6559861374091603, 0.14594956299367304),
(12, 15, 27, 0.6375328610058234, 0.21673610113683733),
(12, 16, 28, 'nan', 'nan'),
(12, 17, 29, 'nan', 'nan'),
(12, 18, 30, 'nan', 'nan'),
(12, 19, 31, 'nan', 'nan'),
(12, 20, 32, 'nan', 'nan'),
(12, 21, 33, 0.0, 0.0),
(12, 22, 34, 'nan', 'nan'),
(12, 23, 35, 'nan', 'nan'),
(12, 24, 36, 'nan', 'nan'),
(12, 25, 37, 'nan', 'nan'),
(12, 26, 38, 'nan', 'nan'),
(12, 27, 39, 'nan', 'nan'),
(13, 9, 22, 'nan', 'nan'),
(13, 10, 23, 0.13574795555466246, 0.061615530417194087),
(13, 11, 24, 1.0045795798917017, 0.2604018783336808),
(13, 12, 25, 0.6509961539923143, 0.2825212819346551),
(13, 13, 26, 0.4408393214704789, 0.12779702725639225),
(13, 14, 27, 0.9228421531636386, 0.26228813143867613),
(13, 15, 28, 0.8721920188964715, 0.18760829621435582),
(13, 16, 29, 0.5811017776933722, 0.19201995876360087),
(13, 17, 30, 1.1528383748347153, 0.20593790343739518),
(13, 18, 31, 'nan', 'nan'),
(13, 19, 32, 0.18825781846105266, 0.09412890923052636),
(13, 20, 33, 0.0, 0.0), (13, 21, 34, 0.0, 0.0),
(13, 22, 35, 'nan', 'nan'),
(13, 23, 36, 'nan', 'nan'),
(13, 24, 37, 'nan', 'nan'),
(13, 25, 38, 'nan', 'nan'),
(13, 26, 39, 'nan', 'nan'),
(13, 27, 40, 'nan', 'nan'),
(13, 28, 41, 'nan', 'nan'),
(13, 29, 42, 'nan', 'nan'),
(14, 9, 23, 'nan', 'nan'),
(14, 10, 24, 'nan', 'nan'),
(14, 11, 25, 'nan', 'nan'),
(14, 12, 26, 0.5083913377889673, 0.2541956688944837),
(14, 13, 27, 'nan', 'nan'),
(14, 14, 28, 0.47951530287075805, 0.15188821317785522),
(14, 15, 29, 0.7021987477726992, 0.16518844691803092),
(14, 16, 30, 0.5950833952346752, 0.11037293931814582),
(14, 17, 31, 0.4187389449630883, 0.1133679477370716),
(14, 18, 32, 0.42992031589387397, 0.19175397725341642),
(14, 19, 33, 'nan', 'nan'),
(14, 20, 34, 'nan', 'nan'),
(14, 21, 35, 'nan', 'nan'),
(14, 22, 36, 'nan', 'nan'),
(14, 23, 37, 'nan', 'nan'),
(14, 24, 38, 'nan', 'nan'),
(14, 25, 39, 'nan', 'nan'),
(14, 26, 40, 'nan', 'nan'),
(14, 27, 41, 'nan', 'nan'),
(14, 28, 42, 'nan', 'nan'),
(14, 29, 43, 'nan', 'nan'),
(14, 30, 44, 'nan', 'nan'),
(15, 9, 24, 'nan', 'nan'),
(15, 10, 25, 'nan', 'nan'),
(15, 11, 26, 'nan', 'nan'),
(15, 12, 27, 'nan', 'nan'),
(15, 13, 28, 0.8535861920508524, 0.24833485367463376),
(15, 14, 29, 0.7315470864029492, 0.2511903132082934),
(15, 15, 30, 0.7189926207590934, 0.15542158892104696),
(15, 16, 31, 0.8255149037716545, 0.191315408550176),
(15, 17, 32, 0.6825954413304516, 0.1786049056494909),
(15, 18, 33, 'nan', 'nan'),
(15, 19, 34, 0.9332239839620923, 0.2349492740416743),
(15, 20, 35, 'nan', 'nan'),
(15, 21, 36, 'nan', 'nan'),
(15, 22, 37, 'nan', 'nan'),
(15, 23, 38, 'nan', 'nan'),
(15, 24, 39, 'nan', 'nan'),
(15, 25, 40, 'nan', 'nan'),
(15, 26, 41, 'nan', 'nan'),
(15, 27, 42, 'nan', 'nan'),
(15, 28, 43, 'nan', 'nan'),
(15, 29, 44, 'nan', 'nan'),
(15, 30, 45, 'nan', 'nan'),
(15, 31, 46, 'nan', 'nan'),
(16, 10, 26, 'nan', 'nan'),
(16, 11, 27, 'nan', 'nan'),
(16, 12, 28, 'nan', 'nan'),
(16, 13, 29, 'nan', 'nan'),
(16, 14, 30, 1.1624883427833366, 0.20237538224305435),
(16, 15, 31, 0.4687456036372218, 0.10128656459353765),
(16, 16, 32, 0.8696323699342902, 0.15571462937873748),
(16, 17, 33, 'nan', 'nan'),
(16, 18, 34, 0.6757870680212228, 0.110152130072579),
(16, 19, 35, 'nan', 'nan'),
(16, 20, 36, 'nan', 'nan'),
(16, 21, 37, 0.6788852102345766, 0.18575914697835472),
(16, 22, 38, 'nan', 'nan'),
(16, 23, 39, 'nan', 'nan'),
(16, 24, 40, 'nan', 'nan'),
(16, 25, 41, 'nan', 'nan'),
(16, 26, 42, 'nan', 'nan'),
(16, 27, 43, 'nan', 'nan'),
(16, 28, 44, 'nan', 'nan'),
(16, 29, 45, 'nan', 'nan'),
(16, 30, 46, 'nan', 'nan'),
(16, 31, 47, 'nan', 'nan'),
(16, 32, 48, 'nan', 'nan'),
(17, 11, 28, 'nan', 'nan'),
(17, 12, 29, 'nan', 'nan'),
(17, 13, 30, 'nan', 'nan'),
(17, 14, 31, 0.5061840261857629, 0.1546432916471332),
(17, 15, 32, 0.8556741748195899, 0.16320650987273524),
(17, 16, 33, 0.6241929856125853, 0.14170508580196958),
(17, 17, 34, 0.9118786404338599, 0.14114901416338635),
(17, 18, 35, 0.5497324171597795, 0.10174365649754116),
(17, 19, 36, 0.7845420375347851, 0.1832592445071784),
(17, 20, 37, 'nan', 'nan'), (17, 21, 38, 'nan', 'nan'),
(17, 22, 39, 'nan', 'nan'), (17, 23, 40, 'nan', 'nan'),
(17, 24, 41, 'nan', 'nan'), (17, 25, 42, 'nan', 'nan'),
(17, 26, 43, 0.0, 0.0),
(17, 27, 44, 'nan', 'nan'),
(17, 28, 45, 0.0, 0.0),
(17, 29, 46, 'nan', 'nan'),
(17, 30, 47, 'nan', 'nan'),
(17, 31, 48, 'nan', 'nan'),
(17, 32, 49, 'nan', 'nan'),
(17, 33, 50, 'nan', 'nan'),
(18, 12, 30, 'nan', 'nan'),
(18, 13, 31, 'nan', 'nan'),
(18, 14, 32, 'nan', 'nan'),
(18, 15, 33, 'nan', 'nan'),
(18, 16, 34, 0.08182961928890259, 0.04091480964445132),
(18, 17, 35, 0.5501458400695137, 0.1133620534105515),
(18, 18, 36, 0.8080767931232651, 0.11700325021768418),
(18, 19, 37, 0.4024109712406273, 0.11934013978347267),
(18, 20, 38, 0.7775031756541917, 0.1915626458337365),
(18, 21, 39, 0.9737494246643696, 0.19851004202638586),
(18, 22, 40, 0.5657814532352341, 0.13187125600994418),
(18, 23, 41, 0.6672692922504213, 0.16828743956400555),
(18, 24, 42, 'nan', 'nan'),
(18, 25, 43, 'nan', 'nan'),
(18, 26, 44, 0.355758185746135, 0.13973142702172975),
(18, 27, 45, 'nan', 'nan'),
(18, 28, 46, 'nan', 'nan'),
(18, 29, 47, 'nan', 'nan'),
(18, 30, 48, 'nan', 'nan'),
(18, 31, 49, 'nan', 'nan'),
(18, 32, 50, 'nan', 'nan'),
(18, 33, 51, 'nan', 'nan'),
(18, 34, 52, 'nan', 'nan'),
(19, 13, 32, 'nan', 'nan'),
(19, 14, 33, 'nan', 'nan'),
(19, 15, 34, 'nan', 'nan'),
(19, 16, 35, 'nan', 'nan'),
(19, 17, 36, 0.27428230825744027, 0.12537599977821212),
(19, 18, 37, 0.1656236605404962, 0.06821869813756226),
(19, 19, 38, 0.7295600323682269, 0.12283636488443408),
(19, 20, 39, 'nan', 'nan'),
(19, 21, 40, 0.4313697218662701, 0.10115982754041532),
(19, 22, 41, 'nan', 'nan'),
(19, 23, 42, 1.0483904905350006, 0.20066583350279432),
(19, 24, 43, 'nan', 'nan'),
(19, 25, 44, 'nan', 'nan'),
(19, 26, 45, 0.45003118680133336, 0.14111450978814072),
(19, 27, 46, 'nan', 'nan'),
(19, 28, 47, 0.6871006915099931, 0.1248687499970898),
(19, 29, 48, 'nan', 'nan'),
(19, 30, 49, 'nan', 'nan'),
(19, 31, 50, 'nan', 'nan'),
(19, 32, 51, 'nan', 'nan'),
(19, 33, 52, 'nan', 'nan'),
(19, 34, 53, 'nan', 'nan'),
(19, 35, 54, 'nan', 'nan'),
(19, 36, 55, 'nan', 'nan'),
(20, 14, 34, 'nan', 'nan'),
(20, 15, 35, 'nan', 'nan'),
(20, 16, 36, 'nan', 'nan'),
(20, 17, 37, 'nan', 'nan'),
(20, 18, 38, 0.3494307881951999, 0.17471539409759987),
(20, 19, 39, 'nan', 'nan'),
(20, 20, 40, 1.2934054054054054, 0.24691891891891893),
(20, 21, 41, 0.5160307103471317, 0.10839394573141066),
(20, 22, 42, 'nan', 'nan'),
(20, 23, 43, 'nan', 'nan'),
(20, 24, 44, 0.542944106829056, 0.08999699515087822),
(20, 25, 45, 0.6196876459849736, 0.14275279487124973),
(20, 26, 46, 0.6072186836518046, 0.08221712251779692),
(20, 27, 47, 0.44998417092969134, 0.09409031798320527),
(20, 28, 48, 0.4656762010552623, 0.07848851116713998),
(20, 29, 49, 0.3263728417092396, 0.16318642085461976),
(20, 30, 50, 1.1109248252003876, 0.3130581490586455),
(20, 31, 51, 'nan', 'nan'),
(20, 32, 52, 'nan', 'nan'),
(20, 33, 53, 'nan', 'nan'),
(20, 34, 54, 'nan', 'nan'),
(20, 35, 55, 'nan', 'nan'),
(20, 36, 56, 'nan', 'nan'),
(20, 37, 57, 'nan', 'nan'),
(21, 15, 36, 'nan', 'nan'),
(21, 16, 37, 'nan', 'nan'),
(21, 17, 38, 'nan', 'nan'),
(21, 18, 39, 'nan', 'nan'),
(21, 19, 40, 0.7421735627553663, 0.24992087241756344),
(21, 20, 41, 0.6426663664697728, 0.14542589698537572),
(21, 21, 42, 0.9931329495774229, 0.15409086877131306),
(21, 22, 43, 1.037037037037037, 0.16782127741100378),
(21, 23, 44, 1.4358974358974355, 0.19780392904406927),
(21, 24, 45, 1.2776082595980645, 0.1747626609914787),
(21, 25, 46, 0.9852313301829942, 0.125),
(21, 26, 47, 1.2941176470588234, 0.39537604142763916),
(21, 27, 48, 'nan', 'nan'),
(21, 28, 49, 0.7693555318980428, 0.13131694452819237),
(21, 29, 50, 'nan', 'nan'),
(21, 30, 51, 'nan', 'nan'),
(21, 31, 52, 'nan', 'nan'),
(21, 32, 53, 'nan', 'nan'),
(21, 33, 54, 'nan', 'nan'),
(21, 34, 55, 'nan', 'nan'),
(21, 35, 56, 'nan', 'nan'),
(21, 36, 57, 'nan', 'nan'),
(21, 37, 58, 'nan', 'nan'),
(21, 38, 59, 'nan', 'nan'),
(21, 39, 60, 'nan', 'nan'),
(22, 16, 38, 'nan', 'nan'),
(22, 17, 39, 'nan', 'nan'),
(22, 18, 40, 'nan', 'nan'),
(22, 19, 41, 'nan', 'nan'),
(22, 20, 42, 0.29043683589138136, 0.14285714285714285),
(22, 21, 43, 'nan', 'nan'),
(22, 22, 44, 1.1658517888751063, 0.22885475755759657),
(22, 23, 45, 'nan', 'nan'),
(22, 24, 46, 0.6311418323641049, 0.10264931235958852),
(22, 25, 47, 0.6020756747936336, 0.131827026210932),
(22, 26, 48, 0.5358952814411108, 0.10637318359507823),
(22, 27, 49, 0.8476176258361081, 0.20675103404734516),
(22, 28, 50, 0.6706799333180038, 0.1132993512477201),
(22, 29, 51, 0.7751831852208872, 0.18814288389749914),
(22, 30, 52, 'nan', 'nan'),
(22, 31, 53, 'nan', 'nan'),
(22, 32, 54, 'nan', 'nan'),
(22, 33, 55, 'nan', 'nan'),
(22, 34, 56, 'nan', 'nan'),
(22, 35, 57, 'nan', 'nan'),
(22, 36, 58, 'nan', 'nan'),
(22, 37, 59, 'nan', 'nan'),
(22, 38, 60, 'nan', 'nan'),
(22, 39, 61, 'nan', 'nan'),
(22, 40, 62, 'nan', 'nan'),
(23, 17, 40, 'nan', 'nan'),
(23, 18, 41, 'nan', 'nan'),
(23, 19, 42, 'nan', 'nan'),
(23, 20, 43, 'nan', 'nan'),
(23, 21, 44, 'nan', 'nan'),
(23, 22, 45, 'nan', 'nan'),
(23, 23, 46, 'nan', 'nan'),
(23, 24, 47, 0.7905985570004944, 0.13254987508800264),
(23, 25, 48, 0.828396199664039, 0.12309656749554393),
(23, 26, 49, 0.7513789464680625, 0.1583855939353641),
(23, 27, 50, 'nan', 'nan'),
(23, 28, 51, 0.7415523709419676, 0.1421990497432085),
(23, 29, 52, 0.5982608525001962, 0.15222741188476335),
(23, 30, 53, 'nan', 'nan'),
(23, 31, 54, 'nan', 'nan'),
(23, 32, 55, 'nan', 'nan'),
(23, 33, 56, 'nan', 'nan'),
(23, 34, 57, 'nan', 'nan'),
(23, 35, 58, 'nan', 'nan'),
(23, 36, 59, 'nan', 'nan'),
(23, 37, 60, 'nan', 'nan'),
(23, 38, 61, 'nan', 'nan'),
(23, 39, 62, 'nan', 'nan'),
(23, 40, 63, 'nan', 'nan'),
(23, 41, 64, 'nan', 'nan'),
(23, 42, 65, 'nan', 'nan'),
(24, 18, 42, 'nan', 'nan'),
(24, 19, 43, 'nan', 'nan'),
(24, 20, 44, 'nan', 'nan'),
(24, 21, 45, 'nan', 'nan'),
(24, 22, 46, 'nan', 'nan'),
(24, 23, 47, 'nan', 'nan'),
(24, 24, 48, 1.4157994033399566, 0.3970610777692698),
(24, 25, 49, 0.7901438379490113, 0.0926537869281539),
(24, 26, 50, 0.9216928618932047, 0.13203449181950705),
(24, 27, 51, 0.6045954471413586, 0.10269966192294977),
(24, 28, 52, 0.7617387980926729, 0.1401733823511569),
(24, 29, 53, 'nan', 'nan'),
(24, 30, 54, 0.7908990488378796, 0.12862242984932248),
(24, 31, 55, 1.0248205455161126, 0.16718496169879954),
(24, 32, 56, 1.3582177412390062, 0.4226126367069789),
(24, 33, 57, 'nan', 'nan'),
(24, 34, 58, 'nan', 'nan'),
(24, 35, 59, 'nan', 'nan'),
(24, 36, 60, 'nan', 'nan'),
(24, 37, 61, 'nan', 'nan'),
(24, 38, 62, 'nan', 'nan'),
(24, 39, 63, 'nan', 'nan'),
(24, 40, 64, 'nan', 'nan'),
(24, 41, 65, 'nan', 'nan'),
(24, 42, 66, 'nan', 'nan'),
(24, 43, 67, 'nan', 'nan'),
(25, 19, 44, 'nan', 'nan'),
(25, 20, 45, 'nan', 'nan'),
(25, 21, 46, 'nan', 'nan'),
(25, 22, 47, 'nan', 'nan'),
(25, 23, 48, 'nan', 'nan'),
(25, 24, 49, 0.39386940591971104, 0.09704131612679272),
(25, 25, 50, 'nan', 'nan'),
(25, 26, 51, 1.0751629649308032, 0.20222081278401838),
(25, 27, 52, 0.8940195170152033, 0.11109468020964636),
(25, 28, 53, 0.8286407771313624, 0.1680130657911807),
(25, 29, 54, 0.5805570512506731, 0.13027852562533654),
(25, 30, 55, 0.5350776639957773, 0.12742182070292463),
(25, 31, 56, 0.8234700710579794, 0.17130673843034516),
(25, 32, 57, 1.3019079703800112, 0.2366731436781504),
(25, 33, 58, 0.8285891892038623, 0.3906425509852304),
(25, 34, 59, 'nan', 'nan'),
(25, 35, 60, 'nan', 'nan'),
(25, 36, 61, 'nan', 'nan'),
(25, 37, 62, 'nan', 'nan'),
(25, 38, 63, 'nan', 'nan'),
(25, 39, 64, 'nan', 'nan'),
(25, 40, 65, 'nan', 'nan'),
(25, 41, 66, 'nan', 'nan'),
(25, 42, 67, 'nan', 'nan'),
(25, 43, 68, 'nan', 'nan'),
(25, 44, 69, 'nan', 'nan'),
(25, 45, 70, 'nan', 'nan'),
(26, 19, 45, 'nan', 'nan'),
(26, 20, 46, 'nan', 'nan'),
(26, 21, 47, 'nan', 'nan'),
(26, 22, 48, 'nan', 'nan'),
(26, 23, 49, 'nan', 'nan'),
(26, 24, 50, 'nan', 'nan'),
(26, 25, 51, 'nan', 'nan'),
(26, 26, 52, 0.9084610415418105, 0.16398478814760384),
(26, 27, 53, 1.0476107508224386, 0.20041827768259252),
(26, 28, 54, 0.7190625989439172, 0.11565350714203218),
(26, 29, 55, 0.7580704401323106, 0.12161321219028329),
(26, 30, 56, 0.4507900618681014, 0.09602018038883026),
(26, 31, 57, 0.540570045593686, 0.16014598009653397),
(26, 32, 58, 0.6471244075675118, 0.07998696418829791),
(26, 33, 59, 0.4894095686008316, 0.1357149783633741),
(26, 34, 60, 0.5019159081315362, 0.09200186388580057),
(26, 35, 61, 'nan', 'nan'),
(26, 36, 62, 'nan', 'nan'),
(26, 37, 63, 'nan', 'nan'),
(26, 38, 64, 'nan', 'nan'),
(26, 39, 65, 'nan', 'nan'),
(26, 40, 66, 'nan', 'nan'),
(26, 41, 67, 'nan', 'nan'),
(26, 42, 68, 'nan', 'nan'),
(26, 43, 69, 'nan', 'nan'),
(26, 44, 70, 'nan', 'nan'),
(26, 45, 71, 'nan', 'nan'),
(26, 46, 72, 'nan', 'nan'),
(26, 47, 73, 'nan', 'nan'),
(27, 20, 47, 'nan', 'nan'),
(27, 21, 48, 'nan', 'nan'),
(27, 22, 49, 'nan', 'nan'),
 (27, 23, 50, 'nan', 'nan'),
 (27, 24, 51, 'nan', 'nan'),
 (27, 25, 52, 'nan', 'nan'),
 (27, 26, 53, 'nan', 'nan'),
 (27, 27, 54, 'nan', 'nan'),
 (27, 28, 55, 0.70877937093284, 0.1606608080800147),
 (27, 29, 56, 0.8016534401433815, 0.1195315273361118),
 (27, 30, 57, 0.873081053451585, 0.15346166038793008),
 (27, 31, 58, 0.6371540317156764, 0.12485773288976544),
 (27, 32, 59, 1.0417244405843409, 0.1481040371525419),
 (27, 33, 60, 0.6377286831545174, 0.1039053810684218),
 (27, 34, 61, 0.6907702956327285, 0.16102312365096857),
 (27, 35, 62, 0.8720298597351159, 0.2884421049698712),
 (27, 36, 63, 0.4802138802775077, 0.18037668275140226),
 (27, 37, 64, 0.6533629938025947, 0.2672285828962496),
 (27, 38, 65, 'nan', 'nan'),
 (27, 39, 66, 'nan', 'nan'),
 (27, 40, 67, 'nan', 'nan'),
 (27, 41, 68, 'nan', 'nan'),
 (27, 42, 69, 'nan', 'nan'),
 (27, 43, 70, 'nan', 'nan'),
 (27, 44, 71, 'nan', 'nan'),
 (27, 45, 72, 'nan', 'nan'),
 (27, 46, 73, 'nan', 'nan'),
 (27, 47, 74, 'nan', 'nan'),
 (27, 48, 75, 'nan', 'nan'),
 (28, 20, 48, 'nan', 'nan'),
 (28, 21, 49, 'nan', 'nan'),
 (28, 22, 50, 'nan', 'nan'),
 (28, 23, 51, 'nan', 'nan'),
 (28, 24, 52, 'nan', 'nan'),
 (28, 25, 53, 'nan', 'nan'),
 (28, 26, 54, 'nan', 'nan'),
 (28, 27, 55, 'nan', 'nan'),
 (28, 28, 56, 1.0082645926817477, 0.17911233893671108),
 (28, 29, 57, 0.7052990151377745, 0.10290872033105683),
 (28, 30, 58, 1.2695455632642998, 0.177633609293392),
 (28, 31, 59, 1.1141836459501577, 0.14458001657711517),
 (28, 32, 60, 0.799987745858557, 0.10544992702643022),
 (28, 33, 61, 0.49514795728601524, 0.12372081903868459),
 (28, 34, 62, 0.39489273204450226, 0.09617866323641208),
 (28, 35, 63, 0.3806363055109556, 0.07398579343332887),
 (28, 36, 64, 'nan', 'nan'),
 (28, 37, 65, 'nan', 'nan'),
 (28, 38, 66, 'nan', 'nan'),
 (28, 39, 67, 'nan', 'nan'),
 (28, 40, 68, 0.7999999999999999, 0.39999999999999997),
 (28, 41, 69, 'nan', 'nan'),
 (28, 42, 70, 'nan', 'nan'),
 (28, 43, 71, 'nan', 'nan'),
 (28, 44, 72, 'nan', 'nan'),
 (28, 45, 73, 'nan', 'nan'),
 (28, 46, 74, 'nan', 'nan'),
 (28, 47, 75, 'nan', 'nan'),
 (28, 48, 76, 'nan', 'nan'),
 (28, 49, 77, 'nan', 'nan'),
 (28, 50, 78, 'nan', 'nan'),
 (29, 23, 52, 'nan', 'nan'),
 (29, 24, 53, 'nan', 'nan'),
 (29, 25, 54, 'nan', 'nan'),
 (29, 26, 55, 'nan', 'nan'),
 (29, 27, 56, 'nan', 'nan'),
 (29, 28, 57, 'nan', 'nan'),
 (29, 29, 58, 1.1725804390197143, 0.1820372160270953),
 (29, 30, 59, 0.8826037722113449, 0.11381969314568452),
 (29, 31, 60, 0.90835792495122, 0.15501244121158358),
 (29, 32, 61, 0.8012145633636568, 0.1300387352368548),
 (29, 33, 62, 0.923076923076923, 0.2108318384215302),
 (29, 34, 63, 0.47175772293495677, 0.09417625436804178),
 (29, 35, 64, 0.7046448607485862, 0.12925905661215437),
 (29, 36, 65, 0.5152223985957234, 0.1225178716962891),
 (29, 37, 66, 0.5093580514045031, 0.11600693775084293),
 (29, 38, 67, 0.3264114361207066, 0.09099033207645388),
 (29, 39, 68, 'nan', 'nan'),
 (29, 40, 69, 0.38075636971124643, 0.10076340863936216),
 (29, 41, 70, 'nan', 'nan'),
 (29, 42, 71, 'nan', 'nan'),
 (29, 43, 72, 'nan', 'nan'),
 (29, 44, 73, 'nan', 'nan'),
 (29, 45, 74, 'nan', 'nan'),
 (29, 46, 75, 'nan', 'nan'),
 (29, 47, 76, 'nan', 'nan'),
 (29, 48, 77, 'nan', 'nan'),
 (29, 49, 78, 'nan', 'nan'),
 (29, 50, 79, 'nan', 'nan'),
 (29, 51, 80, 'nan', 'nan'),
 (29, 52, 81, 'nan', 'nan'),
 (30, 24, 54, 'nan', 'nan'),
 (30, 25, 55, 'nan', 'nan'),
 (30, 26, 56, 'nan', 'nan'),
 (30, 27, 57, 'nan', 'nan'),
 (30, 28, 58, 'nan', 'nan'),
 (30, 29, 59, 'nan', 'nan'),
 (30, 30, 60, 0.8522610659666142, 0.1816658846224482),
 (30, 31, 61, 0.8402299843541529, 0.22809341434618596),
 (30, 32, 62, 1.3430801871786398, 0.18398346033418522),
 (30, 33, 63, 0.6028335700159433, 0.10661625181868077),
 (30, 34, 64, 0.7452730234435913, 0.1513547091987984),
 (30, 35, 65, 0.8154790605881838, 0.12738398049731894),
 (30, 36, 66, 0.6015546817585886, 0.13768290535373676),
 (30, 37, 67, 0.5857816514943057, 0.08385837101740415),
 (30, 38, 68, 0.526770185689929, 0.11842381242666075),
 (30, 39, 69, 'nan', 'nan'),
 (30, 40, 70, 'nan', 'nan'),
 (30, 41, 71, 0.7449676369780831, 0.20224406236605058),
 (30, 42, 72, 0.24719443597772178, 0.12359721798886092),
 (30, 43, 73, 'nan', 'nan'),
 (30, 44, 74, 'nan', 'nan'),
 (30, 45, 75, 'nan', 'nan'),
 (30, 46, 76, 'nan', 'nan'),
 (30, 47, 77, 'nan', 'nan'),
 (30, 48, 78, 'nan', 'nan'),
 (30, 49, 79, 'nan', 'nan'),
 (30, 50, 80, 'nan', 'nan'),
 (30, 51, 81, 'nan', 'nan'),
 (30, 52, 82, 'nan', 'nan'),
 (30, 53, 83, 'nan', 'nan'),
 (30, 54, 84, 'nan', 'nan'),
 (31, 25, 56, 'nan', 'nan'),
 (31, 26, 57, 'nan', 'nan'),
 (31, 27, 58, 'nan', 'nan'),
 (31, 28, 59, 'nan', 'nan'),
 (31, 29, 60, 'nan', 'nan'),
 (31, 30, 61, 'nan', 'nan'),
 (31, 31, 62, 'nan', 'nan'),
 (31, 32, 63, 'nan', 'nan'),
 (31, 33, 64, 0.8267021684991778, 0.17077335309511388),
 (31, 34, 65, 1.5384615384615383, 0.279025102408187),
 (31, 35, 66, 0.5509392093247389, 0.09239446101088919),
 (31, 36, 67, 0.6635333035423778, 0.08508916542000179),
 (31, 37, 68, 0.6430219950756001, 0.10715886992985421),
 (31, 38, 69, 0.5306370055495865, 0.1231457198396411),
 (31, 39, 70, 0.718299928819144, 0.21078888100843496),
 (31, 40, 71, 0.8061643420759148, 0.19750970709083426),
 (31, 41, 72, 0.704869707893552, 0.13017808787543605),
 (31, 42, 73, 'nan', 'nan'),
 (31, 43, 74, 'nan', 'nan'),
 (31, 44, 75, 0.4815944609287318, 0.10088785006169226),
 (31, 45, 76, 'nan', 'nan'),
 (31, 46, 77, 'nan', 'nan'),
 (31, 47, 78, 1.4285714285714284, 0.5925906363316944),
 (31, 48, 79, 'nan', 'nan'),
 (31, 49, 80, 'nan', 'nan'),
 (31, 50, 81, 'nan', 'nan'),
 (31, 51, 82, 'nan', 'nan'),
 (31, 52, 83, 'nan', 'nan'),
 (31, 53, 84, 'nan', 'nan'),
 (31, 54, 85, 'nan', 'nan'),
 (31, 55, 86, 'nan', 'nan'),
 (32, 26, 58, 'nan', 'nan'),
 (32, 27, 59, 'nan', 'nan'),
 (32, 28, 60, 'nan', 'nan'),
 (32, 29, 61, 'nan', 'nan'),
 (32, 30, 62, 'nan', 'nan'),
 (32, 31, 63, 'nan', 'nan'),
 (32, 32, 64, 'nan', 'nan'),
 (32, 33, 65, 'nan', 'nan'),
 (32, 34, 66, 'nan', 'nan'),
